User;Age 
155282;0
155279;0
155270;0
155268;0
155265;0
155261;-1
155259;1
167101;0
155256;0
155255;0
155252;0
155251;0
155241;0
155238;0
155231;1
155229;0
155228;0
155227;0
155225;0
155222;1
155220;-1
155214;0
155212;1
155208;0
155207;1
155205;1
155198;0
155197;0
155191;0
155190;1
155188;0
155179;0
155175;0
176411;1
155174;0
155168;0
155167;1
175203;0
155163;0
171992;0
155156;0
155144;0
163324;2
155137;0
155134;1
155133;1
155125;0
155118;0
155117;6
155112;0
155109;0
155105;0
155101;1
167499;0
155100;0
155098;-2
155091;0
155090;0
155080;0
155078;0
155077;0
155076;-1
155072;6
155068;0
155067;0
155066;0
155063;0
155062;1
155060;0
155059;0
155056;0
155050;0
155049;0
155046;3
155045;0
155044;1
155042;1
155039;1
155035;2
176756;0
155032;0
155030;0
155029;0
155008;0
176113;0
155002;0
155000;0
154999;0
154998;0
154989;0
154988;1
154987;0
154985;0
154984;2
154972;0
154970;0
154968;0
154967;0
154965;1
154957;0
154952;1
154939;0
154938;0
154936;0
154932;0
158734;1
154930;0
154923;0
154920;0
154919;0
154917;0
154897;0
154890;1
154889;-4
154888;0
154886;0
154884;1
157894;0
156081;0
154878;0
154877;0
166970;0
154874;0
154873;0
154869;1
154867;1
154866;0
154851;0
154846;2
154845;0
154844;0
154841;1
154839;1
154837;0
154835;-2
159190;-1
154833;1
154832;1
154826;0
154825;0
169863;0
154823;0
154821;0
154820;0
154818;0
154816;0
154813;2
166231;3
154809;0
154808;0
154806;0
154803;1
154802;0
154800;4
154790;2
154789;3
154786;0
154783;0
154775;0
154774;0
154773;0
154768;1
165902;0
154766;0
154761;0
154759;0
154757;1
154755;1
154754;1
154752;0
157143;0
154750;2
154748;2
154743;0
154742;3
154741;0
154737;1
154731;0
154729;0
154723;0
178911;0
154722;0
154719;0
154717;0
154711;0
154708;0
154705;0
154703;0
154702;0
154697;0
154696;0
154695;0
154692;1
154690;0
154688;0
154687;0
154686;0
154682;0
154670;1
154668;0
154662;0
173641;0
154661;0
179654;0
154660;-1
154659;0
154653;1
154647;-2
154645;0
154641;0
154640;1
154637;0
154636;0
154634;0
154633;0
154631;2
154627;0
154624;0
154623;0
154619;0
154613;0
154611;0
154610;0
154601;0
159769;6
154600;2
154598;0
154594;0
154592;0
154586;0
154585;1
154583;2
154579;1
154577;0
154572;0
154570;1
154569;0
154567;1
154564;3
154563;0
154559;2
154558;1
154557;0
154555;1
154554;2
154552;1
155507;0
154551;1
154545;0
154543;0
154537;0
154534;0
154531;0
154529;1
154528;0
154527;1
154524;1
154523;0
158236;0
154519;0
154518;0
154517;3
154515;1
154510;0
154508;1
154503;0
154489;0
154484;0
154482;0
154480;0
154478;0
173417;0
154477;-2
154475;0
154474;3
154473;0
154470;0
154469;0
154463;0
174341;0
154460;0
154453;0
170449;0
154451;0
180004;0
154448;0
155427;1
154447;0
161274;0
154445;0
154443;0
154441;0
161912;0
154436;0
154435;0
154431;-1
154424;1
154418;0
154416;1
154414;0
154411;0
154406;0
154404;0
154398;0
154395;-1
154386;-1
154382;0
154370;0
154368;2
177022;1
154367;0
154366;1
163404;2
154364;0
154796;0
154359;1
154358;1
154356;0
154353;0
154348;0
169678;0
154344;0
154810;0
154343;0
154340;0
154338;0
154337;0
174098;1
154336;0
154334;1
175329;0
154332;0
167430;0
154331;0
162411;1
154329;0
154326;0
154324;4
178679;2
154321;0
154318;0
154315;0
154311;0
159517;0
154308;2
154300;0
157966;2
154295;0
154294;0
154293;1
154290;3
154287;1
154285;0
154281;0
154280;0
154279;0
154278;0
154277;1
154276;0
154275;0
154271;-1
154268;0
154266;0
154264;1
177298;0
154253;0
154250;0
154249;0
154244;1
154242;0
154238;0
154237;0
154236;0
162193;0
154233;0
154230;0
154229;1
154226;0
154224;0
154221;0
161864;1
160137;-1
154219;0
154217;0
154211;0
154209;0
154208;0
154206;0
154197;0
154196;0
159089;-1
154195;1
154194;0
154193;0
165889;0
154190;1
154186;1
154181;0
154180;0
154179;3
154178;0
154175;0
154172;0
154168;-1
170464;0
154164;0
154160;0
154158;1
154154;0
154151;1
177029;0
154147;0
160494;1
155800;0
154141;0
154137;1
153131;0
153125;0
153124;0
156800;0
153118;0
153117;0
165159;0
153115;0
153113;0
153111;1
153102;0
153100;2
153098;1
153096;1
153089;0
157129;0
153084;0
175905;0
153080;1
153078;0
153076;0
153075;2
153067;4
153063;1
153062;0
153061;4
170269;0
153059;0
153057;0
153056;0
174887;0
161029;0
153055;5
153048;0
153045;0
153037;0
172649;8
166530;4
153030;0
153029;0
153028;2
178502;0
153026;2
153025;0
153024;0
153015;6
153013;0
153009;0
153004;6
153002;0
153000;0
152996;0
152992;1
152991;0
152990;0
152989;0
152985;0
152980;1
152978;3
152977;2
152975;0
164109;0
152972;0
152971;3
152969;0
152968;0
152967;0
152963;0
152956;0
152955;1
152952;0
152949;0
152944;1
168474;1
152942;0
152939;0
152937;1
152933;0
152932;0
152924;0
152921;1
152918;0
152917;0
152915;0
152913;0
152912;2
152911;1
152909;0
152908;0
152907;0
152901;2
152900;0
152895;4
152889;1
152888;1
152886;0
152884;0
152876;0
152870;0
152864;1
152858;0
152852;0
152851;0
152849;1
152848;0
152847;1
152845;0
152844;0
152841;0
152831;2
155823;1
152830;0
160604;0
152829;2
152827;0
152816;2
179659;0
152814;0
152812;0
152811;1
152810;-1
152807;0
154671;0
152804;1
152803;0
152802;0
152801;0
152799;0
152798;0
152797;0
152796;1
152786;0
152784;0
152781;0
152778;0
152776;1
152775;0
152771;2
152770;0
180190;0
176755;1
152768;0
152764;0
152763;0
152759;0
152754;1
152753;0
152745;0
152740;0
152733;0
152731;0
152721;-1
152713;0
152712;0
152711;0
152707;0
152701;0
152698;0
152693;0
152691;0
152689;0
152687;0
152685;0
152681;0
152680;0
152679;1
152678;0
170365;1
152676;2
152675;0
152671;0
152670;0
152668;0
152666;1
152665;0
152664;0
152663;0
152660;0
152659;1
152651;0
152643;0
152642;1
152641;1
152633;0
152632;2
152628;0
152618;0
152603;0
152595;1
152594;0
152593;0
152588;0
152587;0
152582;1
152581;1
152579;0
179874;0
152577;0
152574;0
152572;0
152568;0
152565;2
152561;0
152559;2
152558;0
152555;1
152550;2
152548;0
152547;0
152546;-1
152545;0
152542;0
152541;0
176621;0
152540;0
152537;1
152531;0
152526;0
152521;0
174138;0
152513;4
152511;1
152510;0
152506;0
152503;0
152502;-1
161048;1
152495;1
169548;0
152483;0
152469;1
167116;0
152468;0
152466;0
152462;0
152456;-1
152453;1
152447;1
152442;0
152440;0
152439;0
152437;0
176243;0
152435;1
152434;1
152433;1
152422;0
152421;0
152420;0
152418;0
152415;1
152413;1
152411;2
152409;0
152407;0
152400;2
152396;1
175648;0
152395;0
152394;0
152391;0
152390;0
152387;1
152383;0
152382;0
152378;0
159188;1
152375;1
152371;1
152366;1
152365;0
152364;0
152363;0
152360;0
152355;2
152354;1
152345;0
152337;0
152336;1
152332;-3
167836;1
152325;-3
152324;0
152322;1
152321;0
152316;3
152307;0
152306;0
152302;-1
152301;2
156703;0
152297;0
152296;3
152294;0
152292;0
152283;0
152280;1
174607;0
170487;0
152273;0
152270;0
157060;0
152266;0
152263;0
152257;1
152255;1
162612;0
152254;0
152251;0
152246;0
152243;0
152242;0
152239;5
152237;0
152234;0
152228;0
152220;0
179242;0
152211;1
152206;0
152205;0
152199;0
152198;0
152196;0
152192;0
152189;0
152187;0
152179;0
177202;0
152178;0
152177;2
152176;0
161858;2
152171;2
152169;1
152167;0
152163;1
152159;1
152156;0
152155;0
152154;0
152150;2
152148;0
152147;1
152137;2
161497;1
161251;0
152135;2
152133;0
152131;1
152129;1
152124;0
152120;1
152119;0
152117;0
152115;0
152111;1
152106;0
152105;0
152104;0
152099;0
152098;0
152095;0
152092;0
152091;3
152087;0
152086;0
152085;2
152080;0
152078;0
152077;0
173543;0
152074;0
152072;0
152063;0
157001;-1
152056;0
152055;1
152053;0
152051;0
152048;1
152046;3
152045;0
152042;0
152040;0
152039;0
163832;0
152038;0
152035;0
152033;0
152026;0
152025;0
152024;0
152022;0
152020;0
152018;0
152017;0
175356;0
152016;1
152006;10
180175;0
152003;0
172209;0
156263;0
152002;0
152000;0
167383;-1
151998;0
151994;0
151986;0
156905;0
151985;1
151976;3
151975;0
151967;0
151966;0
151964;0
151957;3
151956;1
151955;1
151954;0
157480;6
151953;0
151945;0
151944;0
151943;0
151941;0
151939;2
151935;0
151929;0
151927;0
151926;0
151922;0
154430;0
151921;0
151919;3
151917;0
151915;0
151911;0
151910;0
151909;0
151907;0
151905;0
151903;2
151899;0
151897;0
151894;-1
151893;0
173854;0
151889;0
151888;0
151887;-2
151885;0
151879;2
151877;0
151876;2
151875;0
151868;1
151865;0
151863;0
151859;1
151857;1
151855;0
151851;0
151850;3
151849;0
168700;2
151847;0
151844;0
151839;0
151837;3
151830;1
151827;0
151824;1
151822;0
151819;0
151815;0
151814;0
151812;0
151811;-1
151810;0
151807;1
151806;0
151805;2
151802;0
151799;0
151793;0
151791;0
151789;0
175391;0
151785;0
151782;1
151780;0
151779;0
151778;0
151775;0
151774;0
151772;0
151771;1
151768;0
151767;0
151761;2
151760;1
174107;3
151757;1
151756;0
151755;3
151753;0
151752;0
151749;1
151747;0
151746;0
151745;0
151741;0
151740;2
151736;-1
151735;1
151732;0
151730;0
151729;0
151727;1
151723;0
151722;0
151719;0
151718;2
151717;0
151715;1
151707;0
151706;1
151705;1
151704;1
151695;0
151693;2
151691;1
151690;1
151688;0
151687;1
151686;0
151684;1
151683;0
151673;0
151671;0
151670;0
151664;1
151659;0
151652;0
151645;0
151644;1
151643;0
151640;0
173681;0
151636;0
151632;0
151627;1
151624;0
151623;0
172052;0
151621;0
151620;0
151617;0
151616;0
151614;0
158594;0
151613;1
151611;0
151610;1
168912;0
151609;1
165181;0
151606;0
151604;0
151601;0
151597;1
151596;1
151595;0
151594;0
151589;0
151585;0
151584;1
151577;0
151575;0
163572;1
151574;-2
172985;2
151570;0
151567;0
151566;0
151554;1
151551;0
151549;0
151545;1
151540;0
172790;0
151538;1
151537;0
151535;0
151534;0
151524;0
151520;0
151516;1
151515;0
151511;0
151508;0
151507;1
151504;0
151501;0
151497;0
151490;0
151477;0
151470;0
151469;0
151467;0
151466;0
151455;0
151453;0
151451;1
151448;0
151447;0
151444;0
154925;0
151440;8
151437;2
156298;0
151433;0
151432;0
151424;0
151422;0
151418;1
151417;0
170892;1
151415;0
151414;0
173271;0
151413;0
180298;0
151409;0
151407;0
151403;0
151402;0
151399;0
151396;-2
151394;1
151389;1
151385;1
151384;0
151382;0
173465;1
155447;0
154509;1
151376;0
151374;0
151369;1
157300;0
151367;0
157046;0
151366;0
151360;4
165436;0
151358;0
151357;2
151356;0
151354;0
151343;0
151342;0
151341;2
151339;0
151336;0
151335;0
151334;0
151333;0
151327;0
165375;2
151321;0
151313;0
151309;0
151308;0
151299;0
150296;0
150287;0
150286;1
150285;0
150284;0
150283;1
150281;0
150280;1
150277;0
165275;1
150276;0
156292;0
150275;0
150274;0
150267;0
150264;2
150257;0
150254;0
150249;0
150248;0
150246;0
150242;0
150239;0
150235;1
150222;0
150219;-1
150216;0
150212;0
150211;0
155831;0
150210;1
150208;1
158396;1
150198;-2
150196;1
150194;0
150191;0
150189;-1
150187;0
167137;1
150184;0
150182;0
150178;0
150173;0
150169;0
150159;0
150158;0
150156;0
150151;0
150142;1
150141;3
150140;0
150138;0
150136;0
150129;0
150124;1
150122;0
150119;0
150118;0
150116;0
150115;1
150113;0
159861;1
150107;1
169754;1
150102;0
150100;0
150099;0
150097;0
150095;0
150086;0
150085;0
150084;0
150080;1
150079;0
150076;0
150074;0
150071;2
150068;0
150067;0
150066;0
150065;0
150064;0
170532;1
150061;1
178629;2
158431;4
150058;1
150057;0
156368;0
150056;2
150055;0
150054;0
178208;1
160010;0
150053;0
150051;2
150050;1
150049;0
160343;2
150044;0
150041;0
150040;0
150039;0
150033;0
150030;0
150021;0
150017;0
150014;0
150013;0
150012;1
150011;0
150009;0
150005;2
150003;0
150001;0
150000;0
177536;0
149999;1
149997;0
149996;0
149995;0
149994;0
149992;0
149991;0
149985;0
149983;0
149978;0
161013;2
152777;0
149977;0
149975;0
172797;0
149974;0
149973;0
149971;0
149966;0
149963;3
149961;0
149959;0
162680;0
149956;0
149951;0
149947;0
149943;0
149933;0
172098;0
149932;0
149927;0
149925;0
149909;1
149905;2
160842;0
149903;3
158299;0
149901;0
149897;0
149896;0
149895;1
149893;0
149888;1
149885;0
149878;0
161888;1
149876;0
163782;0
160453;0
149875;1
149874;0
177978;1
149873;0
149866;1
149864;0
149859;0
149858;2
149856;0
149852;3
149850;1
149846;0
149842;0
149838;0
149830;0
149828;0
149826;2
166158;1
149825;0
149822;0
149821;2
149820;0
149819;0
149818;0
149815;0
149809;0
149808;0
149806;0
149803;0
149800;0
149793;0
149792;0
149791;0
149786;0
149774;0
149764;0
149762;0
149761;0
149758;0
149757;0
172519;0
149749;1
160974;0
149746;1
164137;0
149744;1
149741;1
149740;1
149738;0
149735;0
149734;2
149730;0
149729;0
149725;0
149723;1
149721;0
149713;0
149711;0
149709;0
149706;0
149700;0
149696;0
149694;3
149691;0
149689;0
149680;0
149677;1
149672;1
149664;1
149663;0
149657;1
149654;1
149645;0
149642;0
149636;1
149635;2
149632;0
149630;0
149628;0
168393;0
149626;0
149625;0
149620;0
149618;0
149616;2
169092;0
149613;0
149610;0
149607;1
149602;0
149601;0
149594;0
149589;1
149586;0
149585;0
149584;0
149579;1
149575;0
149568;1
149557;1
149555;0
149554;0
149553;1
149551;0
149549;-1
149542;1
149541;0
149540;2
149534;0
149533;0
160086;0
152597;1
149531;0
149530;0
149527;1
149526;0
149525;0
149516;0
149515;1
149513;0
149509;0
149507;3
149502;0
149500;3
149498;0
149492;0
149489;0
149488;1
149483;0
149479;0
158849;2
149468;0
149465;0
149462;7
149455;0
149454;0
149448;0
149446;1
149442;1
149435;1
166821;0
149434;0
149431;2
149429;0
149427;0
149426;0
149424;0
149422;0
149421;1
165196;1
149417;0
149416;0
149414;0
149411;0
149405;3
149403;1
149401;-1
149399;1
161982;0
149391;0
149382;0
149376;2
149373;0
149372;0
149363;0
149359;0
149358;0
149353;1
149352;0
149347;0
149346;0
178596;1
149341;0
149340;1
149339;2
152898;1
149336;1
149334;0
149333;0
149332;0
149328;0
149326;2
162865;6
149325;1
172670;0
149323;2
163303;0
149320;0
149316;1
161719;0
149314;3
149313;0
149312;0
149308;0
159951;0
149307;1
149302;1
149298;1
149290;-2
149284;0
149281;0
177392;1
149279;1
149277;0
149271;0
149270;0
151510;2
149268;0
149266;0
149264;-3
149263;4
179096;0
149262;2
149258;0
169634;0
149257;0
149256;1
149254;0
149252;0
149251;0
149250;0
149248;0
149247;0
149245;0
149243;3
149238;0
149237;-1
149231;0
172617;3
149230;1
149223;-1
149221;-2
149219;1
179850;2
149208;0
149206;0
149204;1
149203;0
149202;1
149201;0
161118;0
149200;0
149196;2
149195;1
149193;1
149192;6
149191;3
149187;0
149180;1
149179;1
149172;0
149166;0
165667;0
149165;0
149164;3
149163;0
149162;2
149158;1
149157;0
149154;0
149148;0
149147;1
149145;0
173154;0
149144;2
149143;1
149136;1
149127;0
155385;0
149124;-1
149119;0
149116;0
149114;0
169666;0
151947;0
149109;0
168569;5
149106;4
149102;0
149100;0
149099;1
163352;0
149095;1
149093;0
149092;1
149083;0
149080;2
149077;0
149074;0
149070;0
149069;0
149063;0
149058;0
149050;2
149047;0
157649;0
149039;2
149036;0
149032;0
156514;0
149030;1
163974;0
149024;0
149020;0
149019;0
149018;0
149015;0
149014;0
149012;0
149011;0
149010;-2
149009;0
149002;0
148998;0
148993;0
148988;0
148986;0
148981;2
148978;0
148977;1
148976;1
148972;0
148971;1
148965;2
148964;0
148958;1
148952;0
148951;1
148949;0
148948;0
160124;-1
148947;0
148946;0
148945;0
148942;0
148940;0
148938;0
147955;1
147954;0
147952;0
147950;2
147949;0
147946;0
147944;0
147943;0
147942;0
147940;0
147929;0
147927;-1
147926;0
147924;0
172006;1
147920;0
147918;0
147908;0
147904;0
147902;0
147899;0
171946;0
147898;0
147896;0
147889;2
147888;1
147884;0
147882;0
147878;0
155866;0
147877;0
147876;0
147869;0
147866;0
147865;0
147864;2
147861;1
147860;0
147847;0
147845;0
147839;0
147838;0
147831;0
147827;-2
147821;3
175065;0
147817;0
147816;0
147815;0
160229;1
147812;-1
165296;0
147811;0
147810;1
147804;0
147797;0
147794;1
147791;0
147787;1
147785;0
147784;0
147781;0
147773;0
147764;0
147761;1
147760;0
147759;0
147757;2
147754;0
147752;0
178814;-1
147749;0
147747;0
147746;0
147745;0
147744;1
147741;0
147739;0
147735;3
154685;0
147731;0
147729;0
147723;3
166340;0
147721;0
147714;0
147711;0
174600;0
147710;0
147708;0
147705;1
147704;0
147703;0
147702;1
147700;0
147695;0
147692;0
147684;0
147681;0
147680;0
147677;2
147676;0
147672;2
147671;0
147669;0
147668;0
147667;0
147666;0
147656;0
147648;0
147647;-1
147644;2
147640;0
147639;0
147635;0
147634;0
147631;0
173334;0
147626;0
167844;0
147624;0
147623;0
147620;0
147614;0
147613;0
147608;2
147606;0
147605;0
147599;1
147596;0
147589;0
147587;2
147585;0
147582;1
168792;0
157352;1
147580;0
147578;0
176949;4
147576;0
147570;0
147565;-1
147564;0
147562;0
147560;1
147558;0
147555;1
147554;0
159409;0
147551;0
180287;0
147550;0
147549;0
147548;0
147541;0
147539;0
147535;0
147531;0
159941;0
147529;0
147521;0
170866;0
147518;0
147517;4
147515;0
147513;0
147510;0
147508;0
147506;0
147505;0
147503;0
149840;0
147501;0
168134;1
147500;1
147496;0
149365;0
147490;0
147486;0
157531;0
156727;0
147484;0
147475;0
147470;0
152448;0
147469;0
178167;0
175668;0
147465;0
147464;1
147462;0
147457;0
179756;2
147452;1
180380;0
147450;0
147444;1
147443;0
163433;0
147441;1
160472;1
147435;1
147430;1
147429;0
147427;0
147423;0
147421;0
147419;0
147416;0
147415;0
147414;0
147409;3
147408;0
147407;0
167853;0
147405;2
147400;0
172011;0
147393;-1
147387;6
147386;0
179247;0
147384;0
147376;0
174198;0
147375;1
147374;1
147372;0
147368;0
147366;3
147365;0
147362;-3
147361;0
147353;0
147349;1
147344;0
147337;0
147335;1
147334;0
158314;0
147329;0
147327;0
147322;4
147316;0
147307;1
147306;0
147299;3
147297;0
147292;0
167618;0
147291;0
176631;2
147289;0
147287;5
147286;0
147285;1
147284;0
147276;0
147275;0
147274;1
147270;1
147268;0
147266;0
147264;2
147260;0
147259;1
147256;0
147254;0
147245;0
147243;0
147240;0
147238;0
165969;1
147237;0
147234;0
147230;0
147225;0
147220;0
147215;0
147211;0
147208;0
147206;0
147202;4
147201;-2
147196;2
147192;0
147191;0
147185;0
147178;0
147177;2
147176;0
161087;0
147173;0
146171;1
146170;0
146168;1
146159;0
157747;0
146156;0
146154;1
146146;1
146143;1
146142;0
146139;0
146137;0
146134;0
146127;1
146125;0
146121;-1
146119;0
167135;-3
146118;2
146117;2
146115;0
146113;0
146110;0
146104;-2
146103;1
146102;0
146098;1
146092;0
162119;0
146091;-1
146084;-1
146079;0
146077;0
146076;0
146070;0
146069;0
146068;1
146067;0
146064;0
146060;-3
176993;0
146056;0
163763;1
146055;0
146051;0
146045;0
160845;0
146044;0
146041;2
146039;5
146030;0
153022;1
146014;0
146011;0
146006;0
146004;-1
145999;0
145998;0
145997;0
145995;0
145993;0
145991;0
145990;0
145986;0
145985;0
145981;2
180252;0
145979;0
145976;1
145972;0
145970;2
145969;0
145967;0
173277;0
145962;0
145960;4
145958;-1
166330;-1
145957;0
145956;0
178726;1
145950;0
145949;0
145944;0
145941;0
145940;0
145939;0
145937;0
145933;0
145927;0
145926;4
155257;1
145923;0
145921;-1
145920;1
145919;0
145917;0
145916;3
145915;1
145910;0
145908;0
145907;0
145900;-1
145896;2
145891;0
145886;1
145883;0
145879;1
145878;0
145877;1
145876;0
145868;0
145864;0
145862;0
145860;0
145859;0
145853;1
145852;1
145850;0
145846;0
145844;0
169130;0
145838;0
145836;0
145826;0
145825;0
145824;1
145820;1
174085;0
145817;0
145816;0
165705;0
145815;0
145812;1
145810;0
145805;0
145802;0
145801;1
145796;0
158474;0
145794;0
145792;0
145791;0
145781;0
145780;0
145779;0
145772;2
145769;1
145766;0
154714;0
145762;0
145761;0
145758;0
145755;1
145748;1
145747;0
145746;0
145745;1
145740;0
145737;6
145734;0
145731;0
145730;2
175405;1
145726;0
145725;0
145724;2
145721;0
174658;0
145719;0
145716;1
145715;0
145705;0
145704;0
145699;0
145691;1
145688;0
145681;0
145675;1
145672;2
157407;4
145668;0
145666;0
145665;0
174004;0
145664;0
145661;0
145659;0
145649;2
145648;0
145638;3
145636;0
145631;0
145626;1
145624;0
145622;0
145618;0
145617;0
145612;1
145611;0
145607;0
145606;0
145605;0
145602;0
145596;0
145595;0
149900;2
145591;0
145589;0
177334;0
145588;1
145587;0
154429;0
145584;4
145580;1
145572;7
160609;2
145571;0
170093;0
156858;1
145570;0
145569;7
145567;0
145563;1
145561;-1
145559;0
145558;0
145557;0
145556;0
145538;0
145535;0
145534;2
145532;-1
145531;0
145527;0
178065;1
145526;2
145525;1
145524;1
145521;1
145514;0
145513;0
145512;0
145509;0
145502;1
145500;2
145499;0
145497;0
174876;0
145496;1
145486;1
161379;0
145483;1
145482;0
166550;0
145477;1
145475;1
145472;1
145471;0
145469;0
145466;0
145462;0
145460;0
145459;0
145457;0
145447;1
145446;3
145443;-2
145441;0
145438;5
145434;5
145431;2
145429;0
145425;0
170045;0
145418;0
145416;0
145415;0
145414;0
145413;1
168233;0
145411;1
173007;1
145405;0
145400;0
145397;0
145390;0
175307;1
145387;1
145386;3
177276;1
145382;1
145381;0
145380;0
145379;0
155124;1
145378;1
145374;0
145373;0
145372;0
145371;0
166103;0
145370;0
145368;1
145367;0
157709;2
145366;0
145364;0
145358;1
145353;1
145350;0
145349;1
179786;0
158804;1
145348;0
157497;1
145347;3
145346;0
145345;0
145342;0
145340;1
145356;1
145339;0
145335;0
145331;1
145330;2
145327;0
145324;0
145322;0
145321;0
145318;0
145313;0
145310;1
145309;0
145308;0
145307;0
145305;0
145302;0
161234;0
145293;0
145291;3
145288;0
145285;2
145283;0
179296;0
145279;0
145278;4
145270;0
145267;0
145265;3
178973;0
166481;0
163677;0
145264;0
145262;0
145257;1
145251;0
180115;0
155585;2
145250;0
145247;0
145244;1
145243;0
145242;0
145235;0
145233;0
145232;0
145221;1
145219;1
169386;0
145217;0
145216;0
145214;0
157625;0
145213;0
145210;1
145205;2
145198;0
145194;0
149107;-1
145188;1
145187;0
167773;0
145186;0
145184;0
166948;0
145182;0
145180;4
145179;1
145174;0
145173;0
145170;1
145169;3
145167;0
145161;6
145159;0
145158;1
145154;2
145153;0
145143;0
145140;2
145136;0
145125;0
145122;1
145120;0
145119;0
145116;1
145115;0
145113;0
145108;1
145105;0
145103;0
166295;-2
145102;0
147780;2
145101;0
145097;0
145093;1
145090;0
145072;0
145069;0
145063;2
145061;0
145057;0
145050;0
163175;0
145048;0
145045;0
145042;0
145038;0
145035;-1
145032;1
145031;0
145028;0
145027;0
145026;1
176229;0
145025;0
161656;0
145020;0
145014;1
145012;0
145011;0
165531;0
145008;0
145006;0
145004;0
145003;0
145001;-1
145000;0
144999;0
144996;1
144995;0
144994;1
161959;1
144992;0
170193;0
144987;0
144978;0
144971;1
144968;1
144967;1
144963;0
144962;1
144958;1
144956;0
144955;0
144952;0
144947;0
160033;8
144946;0
144941;0
144938;0
144937;2
144936;0
144930;0
144925;1
144923;0
144922;0
145203;1
144921;0
144919;-1
144914;-1
144913;1
144911;0
144909;0
144906;0
144898;0
144895;0
166878;1
144892;1
152860;0
144891;1
144890;-1
144882;0
144881;0
144880;2
144879;0
162281;1
144875;0
144874;0
144873;1
144872;-1
144866;2
144864;0
144853;0
144848;0
144847;0
144844;0
144842;0
144840;0
144839;0
144837;1
173779;0
144836;0
144833;0
144832;0
144828;1
144824;0
144820;0
144819;0
144818;1
144816;1
144814;0
159518;0
144807;1
144805;0
144802;2
144801;0
165895;0
144792;1
144791;0
144790;0
152953;2
144788;0
144785;1
144777;0
144772;0
144769;0
170623;0
144768;0
144764;1
144763;1
144757;1
144754;0
144748;0
144745;1
144743;0
144739;2
144738;0
177386;-1
144734;1
144728;0
149001;0
144727;0
144725;0
159930;1
144724;0
144715;0
144714;0
179491;0
144713;0
144712;0
144711;4
144705;2
151973;0
144704;0
144701;0
144697;0
149337;0
144694;0
162598;0
144679;1
144671;1
144664;0
144661;0
144659;0
144654;0
144652;0
144651;1
144649;1
144648;0
168346;0
144646;0
144645;0
144643;4
144639;0
179021;0
165280;0
144636;0
144634;0
144632;3
144631;0
144628;0
168054;0
144627;0
160839;0
144625;1
144623;0
170289;0
144621;6
144618;1
144615;0
144611;2
144610;0
144606;2
144602;0
144601;0
144600;0
158680;0
144598;1
144592;2
144589;1
173059;0
144588;0
144587;0
144586;0
144585;2
145697;0
144584;0
144580;2
144578;1
144577;0
144574;0
144571;1
144570;0
144567;0
144566;0
144562;2
144561;0
144559;1
144557;0
167064;3
144554;0
144552;2
172425;0
144550;0
144545;0
154212;0
144538;1
144537;1
144535;0
144534;0
144532;1
144529;0
144527;0
144526;1
176804;6
144521;0
160026;10
144517;0
144516;0
144512;0
144510;0
144502;3
144499;0
144497;1
144489;1
144487;0
144482;0
144481;0
144473;1
144470;2
144469;0
144468;0
158267;0
144463;0
144462;0
144457;0
144456;1
157465;0
144455;1
178097;1
144454;0
144453;0
179580;0
144448;1
144446;1
144444;0
144443;0
144440;0
144437;0
144433;0
144427;1
144426;0
144425;3
144420;0
144416;1
144412;1
144410;0
154799;0
144398;1
144397;3
144394;0
144392;0
144391;0
162555;0
144383;0
177430;0
144382;1
144381;1
144372;0
144371;2
144369;0
144368;0
144365;0
144359;0
144354;0
144351;1
144347;0
144339;0
144338;0
155435;0
144337;0
172183;0
156684;0
144335;0
144329;0
144327;0
144325;0
144317;1
144316;0
144314;0
144310;0
144309;0
144307;0
144304;0
160884;0
144299;0
144297;0
164055;0
144290;2
144289;0
161233;0
144288;0
144281;0
144280;0
144278;0
144276;0
144269;1
179606;1
178825;1
144260;1
144252;0
144250;3
144249;0
144246;0
144242;0
144241;0
157953;1
144238;0
144233;0
144232;0
144229;0
144221;1
144218;0
144216;0
144209;0
144207;1
144205;1
144204;1
144203;0
144202;-2
144201;0
144195;0
159105;0
144193;1
144189;0
144187;0
144185;1
144180;1
144179;0
177072;0
144173;0
144170;2
144169;2
145843;0
144168;-1
144165;1
144159;2
144155;-1
144154;1
144150;0
144147;-1
144145;0
144144;0
144141;1
144138;-1
144134;3
158434;0
144125;2
144124;0
144121;0
160774;0
144120;0
167862;0
144117;0
144115;0
144110;0
165776;0
144109;0
173460;0
144108;0
175141;0
144106;0
174183;0
144103;1
144101;0
144098;1
144090;0
144089;1
144080;1
144079;1
144077;1
144076;0
144070;0
144066;0
144492;0
144064;1
144063;0
144061;0
144044;3
144043;0
144042;0
144040;3
144039;1
144034;0
144033;1
144030;0
175218;0
144027;1
144024;-2
144019;0
144015;1
144014;-1
144010;0
144009;0
178785;0
161548;0
144007;0
144005;0
144003;1
144000;0
143999;0
143998;2
143997;0
143992;0
143989;1
166450;3
143986;0
143985;0
170314;1
149458;0
143982;0
143980;1
143979;0
143978;0
143977;-1
143975;0
143974;0
143973;-1
143972;0
143971;0
143968;0
143960;0
143954;1
143952;0
143951;0
143948;1
143946;1
143941;0
143937;1
143930;5
143926;4
143923;0
143916;0
143915;0
143914;0
143913;0
143907;1
143900;6
143899;-1
143897;2
143896;0
143893;0
143889;1
143887;3
143882;0
144028;1
143879;0
177813;4
